Ano;Cód Area;Área;Cód. IES;Nome da IES;Cod. Município;Nome do Município;UF do Curso;Inscritos;Participantes;Nota Bruta - FG;Nota Padronizada - FG;Nota Bruta - CE;Nota Padronizada - CE;Nota Bruta - Geral;Nota Padronizada - Geral;Conceito Enade (Contínuo);Conceito Enade (Faixa);Observação
2014;2001;PEDAGOGIA (LICENCIATURA);360;CENTRO UNIVERSITÁRIO PAULISTANO;3550308;SAO PAULO;SP;16;16;"45,9";2;"41,4";"1,5";"42,5";"1,7";"1,637";2;
2014;2001;PEDAGOGIA (LICENCIATURA);363;FACULDADE MOZARTEUM DE SÃO PAULO;3550308;SAO PAULO;SP;41;37;52;"2,9";"47,3";"2,3";"48,5";"2,5";"2,472";3;
2014;2001;PEDAGOGIA (LICENCIATURA);367;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;3101706;ALMENARA;MG;14;13;"54,4";"3,3";53;"3,1";"53,3";"3,2";"3,149";4;
2014;2001;PEDAGOGIA (LICENCIATURA);367;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;3108602;BRASILIA DE MINAS;MG;30;28;"47,4";"2,2";"51,5";"2,9";"50,5";"2,8";"2,736";3;
2014;2001;PEDAGOGIA (LICENCIATURA);367;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;3124302;ESPINOSA;MG;23;23;"54,1";"3,2";"47,8";"2,4";"49,4";"2,7";"2,608";3;
2014;2001;PEDAGOGIA (LICENCIATURA);367;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;3135100;JANAUBA;MG;26;26;43;"1,5";"45,7";"2,1";45;"2,1";"1,962";3;
2014;2001;PEDAGOGIA (LICENCIATURA);367;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;3135209;JANUARIA;MG;26;24;"52,6";3;"45,9";"2,1";"47,6";"2,4";"2,357";3;
2014;2001;PEDAGOGIA (LICENCIATURA);367;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;3143302;MONTES CLAROS;MG;66;64;"53,1";"3,1";"46,6";"2,2";"48,3";"2,5";"2,449";3;
2014;2001;PEDAGOGIA (LICENCIATURA);367;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;3147006;PARACATU;MG;21;21;"50,6";"2,7";42;"1,6";"44,1";"1,9";"1,874";2;
2014;2001;PEDAGOGIA (LICENCIATURA);367;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;3151206;PIRAPORA;MG;23;21;"51,4";"2,8";"51,2";"2,9";"51,3";"2,9";"2,857";3;
2014;2001;PEDAGOGIA (LICENCIATURA);374;CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS;3550308;SAO PAULO;SP;33;29;"61,5";"4,4";"56,4";"3,6";"57,7";"3,8";"3,773";4;
2014;2001;PEDAGOGIA (LICENCIATURA);375;UNIVERSIDADE DE SANTO AMARO;3550308;SAO PAULO;SP;1783;1485;"46,9";"2,1";"41,1";"1,5";"42,6";"1,7";"1,646";2;
2014;2001;PEDAGOGIA (LICENCIATURA);376;CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO;3550308;SAO PAULO;SP;415;373;"48,1";"2,3";"43,2";"1,8";"44,4";2;"1,902";2;
2014;2001;PEDAGOGIA (LICENCIATURA);383;UNIVERSIDADE DA AMAZÔNIA;1501402;BELEM;PA;9;9;45;"1,9";"44,1";"1,9";"44,3";2;"1,882";2;
2014;2001;PEDAGOGIA (LICENCIATURA);384;CENTRO UNIVERSITÁRIO DE ANÁPOLIS;5201108;ANAPOLIS;GO;114;113;"49,1";"2,5";"50,7";"2,8";"50,4";"2,8";"2,719";3;
2014;2001;PEDAGOGIA (LICENCIATURA);385;UNIVERSIDADE SALVADOR;2927408;SALVADOR;BA;394;321;"52,5";3;"50,6";"2,8";"51,1";"2,9";"2,838";3;
2014;2001;PEDAGOGIA (LICENCIATURA);386;CENTRO UNIVERSITÁRIO DE GOIÁS;5208707;GOIANIA;GO;30;30;48;"2,3";"46,6";"2,2";"46,9";"2,3";"2,246";3;
2014;2001;PEDAGOGIA (LICENCIATURA);387;UNIVERSIDADE CATÓLICA DOM BOSCO;5002704;CAMPO GRANDE;MS;36;34;"51,9";"2,9";"48,3";"2,5";"49,2";"2,7";"2,577";3;
2014;2001;PEDAGOGIA (LICENCIATURA);398;UNIVERSIDADE TIRADENTES;2800308;ARACAJU;SE;941;876;"46,1";2;"38,3";"1,1";"40,3";"1,4";"1,331";2;
2014;2001;PEDAGOGIA (LICENCIATURA);403;UNIVERSIDADE CATÓLICA DE BRASÍLIA;5300108;BRASILIA;DF;140;118;52;"2,9";"47,6";"2,4";"48,7";"2,6";"2,506";3;
2014;2001;PEDAGOGIA (LICENCIATURA);409;UNIVERSIDADE DE PERNAMBUCO;2606002;GARANHUNS;PE;122;113;"46,8";"2,1";"44,5";"1,9";"45,1";"2,1";"1,988";3;
2014;2001;PEDAGOGIA (LICENCIATURA);409;UNIVERSIDADE DE PERNAMBUCO;2609501;NAZARE DA MATA;PE;110;92;"43,5";"1,6";"45,1";2;"44,7";2;"1,923";2;
2014;2001;PEDAGOGIA (LICENCIATURA);409;UNIVERSIDADE DE PERNAMBUCO;2611101;PETROLINA;PE;165;158;"46,3";2;"45,1";2;"45,4";"2,1";"2,03";3;
2014;2001;PEDAGOGIA (LICENCIATURA);416;FACULDADE DE SÃO PAULO;3550308;SAO PAULO;SP;253;203;49;"2,5";"43,8";"1,8";"45,1";"2,1";"1,998";3;
2014;2001;PEDAGOGIA (LICENCIATURA);417;UNIVERSIDADE CIDADE DE SÃO PAULO;3550308;SAO PAULO;SP;4242;3102;"49,7";"2,6";43;"1,7";"44,7";2;"1,947";3;
2014;2001;PEDAGOGIA (LICENCIATURA);420;UNIVERSIDADE DE MARÍLIA;3529005;MARILIA;SP;54;49;51;"2,8";"48,6";"2,5";"49,2";"2,7";"2,57";3;
2014;2001;PEDAGOGIA (LICENCIATURA);423;UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES;4307005;ERECHIM;RS;45;42;"51,3";"2,8";"51,6";"2,9";"51,5";3;"2,888";3;
2014;2001;PEDAGOGIA (LICENCIATURA);423;UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES;4308508;FREDERICO WESTPHALEN;RS;16;16;55;"3,4";"52,9";"3,1";"53,5";"3,2";"3,166";4;
2014;2001;PEDAGOGIA (LICENCIATURA);423;UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES;4317400;SANTIAGO;RS;17;17;"55,2";"3,4";"52,6";"3,1";"53,3";"3,2";"3,14";4;
2014;2001;PEDAGOGIA (LICENCIATURA);423;UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES;4317509;SANTO ANGELO;RS;2;0;;;;;;;;SC;
2014;2001;PEDAGOGIA (LICENCIATURA);426;CENTRO UNIVERSITÁRIO FRANCISCANO;4316907;SANTA MARIA;RS;18;17;"48,2";"2,3";"53,8";"3,2";"52,4";"3,1";"2,999";4;
2014;2001;PEDAGOGIA (LICENCIATURA);435;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS SANTA MARCELINA;3143906;MURIAE;MG;62;60;"47,5";"2,2";"48,4";"2,5";"48,2";"2,5";"2,419";3;
2014;2001;PEDAGOGIA (LICENCIATURA);437;UNIVERSIDADE PARANAENSE;4108809;GUAIRA;PR;42;42;"41,6";"1,3";"37,3";1;"38,4";"1,1";"1,047";2;
2014;2001;PEDAGOGIA (LICENCIATURA);437;UNIVERSIDADE PARANAENSE;4127700;TOLEDO;PR;34;33;"54,1";"3,2";50;"2,7";"51,1";"2,9";"2,835";3;
2014;2001;PEDAGOGIA (LICENCIATURA);437;UNIVERSIDADE PARANAENSE;4128104;UMUARAMA;PR;41;40;"54,6";"3,3";"50,1";"2,7";"51,2";"2,9";"2,861";3;
2014;2001;PEDAGOGIA (LICENCIATURA);438;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE ITUVERAVA;3524105;ITUVERAVA;SP;108;93;"55,9";"3,5";"53,1";"3,1";"53,8";"3,3";"3,217";4;
2014;2001;PEDAGOGIA (LICENCIATURA);441;UNIVERSIDADE DO CONTESTADO;4203808;CANOINHAS;SC;18;17;"48,2";"2,3";"46,1";"2,2";"46,6";"2,3";"2,207";3;
2014;2001;PEDAGOGIA (LICENCIATURA);441;UNIVERSIDADE DO CONTESTADO;4204806;CURITIBANOS;SC;23;23;"51,9";"2,9";"54,7";"3,3";54;"3,3";"3,235";4;
2014;2001;PEDAGOGIA (LICENCIATURA);441;UNIVERSIDADE DO CONTESTADO;4210100;MAFRA;SC;95;89;"44,6";"1,8";"42,2";"1,6";"42,8";"1,7";"1,668";2;
2014;2001;PEDAGOGIA (LICENCIATURA);441;UNIVERSIDADE DO CONTESTADO;4215000;RIO NEGRINHO;SC;21;21;"43,7";"1,6";"49,5";"2,6";48;"2,5";"2,381";3;
2014;2001;PEDAGOGIA (LICENCIATURA);446;UNIVERSIDADE DE CRUZ ALTA;4306106;CRUZ ALTA;RS;40;37;"53,4";"3,1";"49,4";"2,6";"50,4";"2,8";"2,748";3;
2014;2001;PEDAGOGIA (LICENCIATURA);448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;4314902;PORTO ALEGRE;RS;43;41;"58,4";"3,9";"58,2";"3,8";"58,3";"3,9";"3,838";4;
2014;2001;PEDAGOGIA (LICENCIATURA);449;UNIVERSIDADE LUTERANA DO BRASIL;4303004;CACHOEIRA DO SUL;RS;10;10;"65,5";5;60;"4,1";"61,4";"4,4";"4,292";5;
2014;2001;PEDAGOGIA (LICENCIATURA);449;UNIVERSIDADE LUTERANA DO BRASIL;4304606;CANOAS;RS;1458;713;"42,3";"1,4";"36,9";"0,9";"38,3";"1,1";"1,041";2;
2014;2001;PEDAGOGIA (LICENCIATURA);449;UNIVERSIDADE LUTERANA DO BRASIL;4309209;GRAVATAI;RS;22;21;"55,4";"3,4";"53,3";"3,2";"53,9";"3,3";"3,225";4;
2014;2001;PEDAGOGIA (LICENCIATURA);449;UNIVERSIDADE LUTERANA DO BRASIL;4309308;GUAIBA;RS;26;24;"56,5";"3,6";"55,1";"3,4";"55,4";"3,5";"3,444";4;
2014;2001;PEDAGOGIA (LICENCIATURA);449;UNIVERSIDADE LUTERANA DO BRASIL;4318408;SAO JERONIMO;RS;20;20;"55,8";"3,5";"53,4";"3,2";54;"3,3";"3,249";4;
2014;2001;PEDAGOGIA (LICENCIATURA);449;UNIVERSIDADE LUTERANA DO BRASIL;4321501;TORRES;RS;16;15;"46,6";"2,1";"44,8";2;"45,3";"2,1";"2,015";3;
2014;2001;PEDAGOGIA (LICENCIATURA);451;CENTRO UNIVERSITÁRIO LUTERANO DE SANTARÉM;1506807;SANTAREM;PA;21;21;"45,5";"1,9";"41,1";"1,5";"42,2";"1,7";"1,593";2;
2014;2001;PEDAGOGIA (LICENCIATURA);456;CENTRO UNIVERSITÁRIO SANT´ANNA;3550308;SAO PAULO;SP;462;332;"48,5";"2,4";"43,6";"1,8";"44,9";2;"1,965";3;
2014;2001;PEDAGOGIA (LICENCIATURA);457;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;3534401;OSASCO;SP;75;67;"46,9";"2,1";"44,7";2;"45,3";"2,1";"2,015";3;
2014;2001;PEDAGOGIA (LICENCIATURA);457;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;3547809;SANTO ANDRE;SP;134;116;"51,7";"2,9";"44,4";"1,9";"46,2";"2,2";"2,167";3;
2014;2001;PEDAGOGIA (LICENCIATURA);457;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;3550308;SAO PAULO;SP;38;32;48;"2,3";"50,1";"2,7";"49,5";"2,7";"2,604";3;
2014;2001;PEDAGOGIA (LICENCIATURA);458;UNIVERSIDADE IBIRAPUERA;3550308;SAO PAULO;SP;63;60;"46,2";2;"43,6";"1,8";"44,3";2;"1,878";2;
2014;2001;PEDAGOGIA (LICENCIATURA);466;UNIVERSIDADE ANHEMBI MORUMBI;3550308;SAO PAULO;SP;203;129;"60,6";"4,2";"54,4";"3,3";56;"3,6";"3,535";4;
2014;2001;PEDAGOGIA (LICENCIATURA);468;"FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE ITAPETININGA";3522307;ITAPETININGA;SP;18;18;"51,2";"2,8";"40,4";"1,4";"43,1";"1,8";"1,739";2;
2014;2001;PEDAGOGIA (LICENCIATURA);472;UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY;3301702;DUQUE DE CAXIAS;RJ;113;100;"50,3";"2,6";"50,2";"2,7";"50,2";"2,8";"2,702";3;
2014;2001;PEDAGOGIA (LICENCIATURA);474;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DOM BOSCO;3304201;RESENDE;RJ;14;14;"55,1";"3,4";"48,4";"2,5";"50,1";"2,8";"2,707";3;
2014;2001;PEDAGOGIA (LICENCIATURA);480;CENTRO UNIVERSITÁRIO SERRA DOS ÓRGÃOS;3305802;TERESOPOLIS;RJ;29;29;"48,4";"2,4";"47,3";"2,3";"47,6";"2,4";"2,335";3;
2014;2001;PEDAGOGIA (LICENCIATURA);481;UNIVERSIDADE GUARULHOS;3518800;GUARULHOS;SP;132;128;"52,1";"2,9";"49,8";"2,7";"50,4";"2,8";"2,735";3;
2014;2001;PEDAGOGIA (LICENCIATURA);481;UNIVERSIDADE GUARULHOS;3523107;ITAQUAQUECETUBA;SP;117;116;"46,2";2;"44,4";"1,9";"44,8";2;"1,954";3;
2014;2001;PEDAGOGIA (LICENCIATURA);482;UNIVERSIDADE DO EXTREMO SUL CATARINENSE;4204608;CRICIUMA;SC;90;88;"50,3";"2,7";"50,9";"2,8";"50,7";"2,9";"2,777";3;
2014;2001;PEDAGOGIA (LICENCIATURA);483;CENTRO UNIVERSITÁRIO METROPOLITANO DE SÃO PAULO;3518800;GUARULHOS;SP;114;96;"44,6";"1,8";"40,6";"1,4";"41,6";"1,6";"1,51";2;
2014;2001;PEDAGOGIA (LICENCIATURA);490;CENTRO DE ENSINO SUPERIOR DE VALENÇA;3306107;VALENCA;RJ;26;24;"48,9";"2,4";"48,1";"2,4";"48,3";"2,5";"2,434";3;
2014;2001;PEDAGOGIA (LICENCIATURA);491;FACULDADE DE EDUCAÇÃO CIÊNCIAS E LETRAS DON DOMÊNICO;3518701;GUARUJA;SP;105;100;"50,4";"2,7";"45,7";"2,1";"46,9";"2,3";"2,248";3;
2014;2001;PEDAGOGIA (LICENCIATURA);494;UNIVERSIDADE DO SUL DE SANTA CATARINA;4218707;TUBARAO;SC;114;91;"56,4";"3,6";"54,7";"3,3";"55,2";"3,5";"3,409";4;
2014;2001;PEDAGOGIA (LICENCIATURA);495;FACULDADE DE CIÊNCIAS E LETRAS DE BRAGANÇA PAULISTA;3507605;BRAGANCA PAULISTA;SP;78;67;"47,1";"2,2";45;2;"45,5";"2,1";"2,052";3;
2014;2001;PEDAGOGIA (LICENCIATURA);496;UNIVERSIDADE DE FRANCA;3516200;FRANCA;SP;494;369;"51,9";"2,9";"45,8";"2,1";"47,3";"2,4";"2,319";3;
2014;2001;PEDAGOGIA (LICENCIATURA);502;CENTRO UNIVERSITÁRIO MONTE SERRAT;3548500;SANTOS;SP;32;27;"52,9";3;"55,1";"3,4";"54,6";"3,4";"3,312";4;
2014;2001;PEDAGOGIA (LICENCIATURA);513;UNIVERSIDADE VALE DO RIO DOCE;3127701;GOVERNADOR VALADARES;MG;70;68;"50,3";"2,7";"48,9";"2,6";"49,3";"2,7";"2,58";3;
2014;2001;PEDAGOGIA (LICENCIATURA);514;CENTRO UNIVERSITÁRIO DE BARRA MANSA;3300407;BARRA MANSA;RJ;30;29;"53,2";"3,1";"59,2";4;"57,7";"3,8";"3,747";4;
2014;2001;PEDAGOGIA (LICENCIATURA);516;CENTRO UNIVERSITÁRIO MOACYR SREDER BASTOS;3304557;RIO DE JANEIRO;RJ;39;33;"53,3";"3,1";"45,7";"2,1";"47,6";"2,4";"2,362";3;
2014;2001;PEDAGOGIA (LICENCIATURA);517;FACULDADE DE EDUCAÇÃO SÃO LUÍS;3524303;JABOTICABAL;SP;86;84;"52,6";3;"53,5";"3,2";"53,3";"3,2";"3,14";4;
2014;2001;PEDAGOGIA (LICENCIATURA);519;UNIVERSIDADE CATÓLICA DO SALVADOR;2927408;SALVADOR;BA;26;11;"49,6";"2,5";"47,3";"2,3";"47,9";"2,5";"2,38";3;
2014;2001;PEDAGOGIA (LICENCIATURA);521;UNIVERSIDADE DE MOGI DAS CRUZES;3530607;MOGI DAS CRUZES;SP;156;129;"54,1";"3,2";"55,7";"3,5";"55,3";"3,5";"3,417";4;
2014;2001;PEDAGOGIA (LICENCIATURA);521;UNIVERSIDADE DE MOGI DAS CRUZES;3550308;SAO PAULO;SP;39;28;"49,8";"2,6";49;"2,6";"49,2";"2,7";"2,567";3;
2014;2001;PEDAGOGIA (LICENCIATURA);526;UNIVERSIDADE BRAZ CUBAS;3530607;MOGI DAS CRUZES;SP;947;730;"47,6";"2,2";43;"1,7";"44,2";"1,9";"1,868";2;
2014;2001;PEDAGOGIA (LICENCIATURA);527;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS;5208707;GOIANIA;GO;157;120;"49,4";"2,5";"48,6";"2,5";"48,8";"2,6";"2,506";3;
2014;2001;PEDAGOGIA (LICENCIATURA);528;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO;3304557;RIO DE JANEIRO;RJ;33;29;"59,2";4;"59,4";4;"59,4";"4,1";"3,993";5;
2014;2001;PEDAGOGIA (LICENCIATURA);532;UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL;4310207;IJUI;RS;24;24;47;"2,1";"51,7";"2,9";"50,6";"2,8";"2,74";3;
2014;2001;PEDAGOGIA (LICENCIATURA);532;UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL;4317202;SANTA ROSA;RS;18;17;"54,1";"3,2";"55,6";"3,5";"55,3";"3,5";"3,415";4;
2014;2001;PEDAGOGIA (LICENCIATURA);535;CENTRO UNIVERSITÁRIO DE MANDAGUARI - UNIMAN;4114203;MANDAGUARI;PR;12;12;"51,1";"2,8";"50,7";"2,8";"50,8";"2,9";"2,786";3;
2014;2001;PEDAGOGIA (LICENCIATURA);546;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;3550308;SAO PAULO;SP;99;89;"55,9";"3,5";"53,1";"3,1";"53,8";"3,3";"3,221";4;
2014;2001;PEDAGOGIA (LICENCIATURA);547;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;3301702;DUQUE DE CAXIAS;RJ;234;172;"44,9";"1,8";"42,2";"1,6";"42,9";"1,8";"1,684";2;
2014;2001;PEDAGOGIA (LICENCIATURA);547;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;3304557;RIO DE JANEIRO;RJ;1069;740;"61,1";"4,3";58;"3,8";"58,8";4;"3,919";4;
2014;2001;PEDAGOGIA (LICENCIATURA);547;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;3304904;SAO GONCALO;RJ;99;73;47;"2,2";"48,4";"2,5";"48,1";"2,5";"2,399";3;
2014;2001;PEDAGOGIA (LICENCIATURA);548;UNIVERSIDADE FEDERAL DO MARANHÃO;2105302;IMPERATRIZ;MA;75;55;"50,5";"2,7";"47,7";"2,4";"48,4";"2,5";"2,459";3;
2014;2001;PEDAGOGIA (LICENCIATURA);548;UNIVERSIDADE FEDERAL DO MARANHÃO;2111300;SAO LUIS;MA;150;114;"55,6";"3,5";"50,2";"2,7";"51,5";3;"2,906";3;
2014;2001;PEDAGOGIA (LICENCIATURA);549;UNIVERSIDADE FEDERAL DO ACRE;1200203;CRUZEIRO DO SUL;AC;32;32;"50,7";"2,7";"51,8";"2,9";"51,5";3;"2,89";3;
2014;2001;PEDAGOGIA (LICENCIATURA);549;UNIVERSIDADE FEDERAL DO ACRE;1200401;RIO BRANCO;AC;23;23;"56,1";"3,5";"58,3";"3,8";"57,8";"3,9";"3,764";4;
2014;2001;PEDAGOGIA (LICENCIATURA);550;UNIVERSIDADE ESTADUAL DA PARAÍBA;2504009;CAMPINA GRANDE;PB;142;130;55;"3,4";"51,3";"2,9";"52,2";"3,1";"2,996";4;
2014;2001;PEDAGOGIA (LICENCIATURA);550;UNIVERSIDADE ESTADUAL DA PARAÍBA;2506301;GUARABIRA;PB;55;33;"47,4";"2,2";"48,4";"2,5";"48,2";"2,5";"2,418";3;
2014;2001;PEDAGOGIA (LICENCIATURA);568;UNIVERSIDADE ESTADUAL DO MARANHÃO;2101202;BACABAL;MA;36;36;"52,5";3;"49,2";"2,6";"50,1";"2,8";"2,693";3;
2014;2001;PEDAGOGIA (LICENCIATURA);568;UNIVERSIDADE ESTADUAL DO MARANHÃO;2103000;CAXIAS;MA;122;110;"50,2";"2,6";"43,6";"1,8";"45,3";"2,1";"2,03";3;
2014;2001;PEDAGOGIA (LICENCIATURA);568;UNIVERSIDADE ESTADUAL DO MARANHÃO;2105302;IMPERATRIZ;MA;116;51;"56,8";"3,6";52;3;"53,2";"3,2";"3,137";4;
2014;2001;PEDAGOGIA (LICENCIATURA);568;UNIVERSIDADE ESTADUAL DO MARANHÃO;2109908;SANTA INES;MA;80;70;"48,9";"2,4";"47,2";"2,3";"47,7";"2,4";"2,352";3;
2014;2001;PEDAGOGIA (LICENCIATURA);568;UNIVERSIDADE ESTADUAL DO MARANHÃO;2111300;SAO LUIS;MA;1324;989;"47,5";"2,2";"42,9";"1,7";"44,1";"1,9";"1,855";2;
2014;2001;PEDAGOGIA (LICENCIATURA);568;UNIVERSIDADE ESTADUAL DO MARANHÃO;2112209;TIMON;MA;63;50;"53,4";"3,1";"44,8";2;47;"2,3";"2,276";3;
2014;2001;PEDAGOGIA (LICENCIATURA);569;UNIVERSIDADE FEDERAL DO PARÁ;1500107;ABAETETUBA;PA;285;246;"41,5";"1,3";"43,4";"1,8";"42,9";"1,8";"1,676";2;
2014;2001;PEDAGOGIA (LICENCIATURA);569;UNIVERSIDADE FEDERAL DO PARÁ;1500602;ALTAMIRA;PA;306;282;"41,2";"1,3";"38,8";"1,2";"39,4";"1,3";"1,189";2;
2014;2001;PEDAGOGIA (LICENCIATURA);569;UNIVERSIDADE FEDERAL DO PARÁ;1501402;BELEM;PA;615;555;"51,4";"2,8";"52,1";3;"51,9";3;"2,944";3;
2014;2001;PEDAGOGIA (LICENCIATURA);569;UNIVERSIDADE FEDERAL DO PARÁ;1501709;BRAGANCA;PA;164;103;"45,7";2;"46,6";"2,2";"46,4";"2,3";"2,168";3;
2014;2001;PEDAGOGIA (LICENCIATURA);569;UNIVERSIDADE FEDERAL DO PARÁ;1501808;BREVES;PA;167;151;"48,7";"2,4";"46,3";"2,2";"46,9";"2,3";"2,246";3;
2014;2001;PEDAGOGIA (LICENCIATURA);569;UNIVERSIDADE FEDERAL DO PARÁ;1502103;CAMETA;PA;98;97;"45,2";"1,9";"44,6";2;"44,8";2;"1,943";2;
2014;2001;PEDAGOGIA (LICENCIATURA);569;UNIVERSIDADE FEDERAL DO PARÁ;1502400;CASTANHAL;PA;295;263;44;"1,7";"47,1";"2,3";"46,3";"2,2";"2,15";3;
2014;2001;PEDAGOGIA (LICENCIATURA);570;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2402006;CAICO;RN;35;32;55;"3,4";"56,8";"3,6";"56,4";"3,7";"3,568";4;
2014;2001;PEDAGOGIA (LICENCIATURA);570;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;2408102;NATAL;RN;181;167;"57,6";"3,8";"59,6";4;"59,1";4;"3,957";5;
2014;2001;PEDAGOGIA (LICENCIATURA);571;UNIVERSIDADE FEDERAL DO PARANÁ;4106902;CURITIBA;PR;217;196;55;"3,4";"58,3";"3,8";"57,5";"3,8";"3,724";4;
2014;2001;PEDAGOGIA (LICENCIATURA);572;UNIVERSIDADE FEDERAL FLUMINENSE;3300100;ANGRA DO REIS;RJ;33;28;"53,7";"3,2";"55,6";"3,5";"55,2";"3,5";"3,397";4;
2014;2001;PEDAGOGIA (LICENCIATURA);572;UNIVERSIDADE FEDERAL FLUMINENSE;3303302;NITEROI;RJ;245;200;"45,2";"1,9";"48,3";"2,5";"47,5";"2,4";"2,317";3;
2014;2001;PEDAGOGIA (LICENCIATURA);572;UNIVERSIDADE FEDERAL FLUMINENSE;3304706;SANTO ANTONIO DE PADUA;RJ;57;47;"49,5";"2,5";"43,1";"1,8";"44,7";2;"1,951";3;
2014;2001;PEDAGOGIA (LICENCIATURA);573;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;3205309;VITORIA;ES;122;113;"54,6";"3,3";"54,9";"3,4";"54,8";"3,4";"3,354";4;
2014;2001;PEDAGOGIA (LICENCIATURA);574;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;3303500;NOVA IGUACU;RJ;177;142;"57,2";"3,7";"56,7";"3,6";"56,8";"3,7";"3,639";4;
2014;2001;PEDAGOGIA (LICENCIATURA);574;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;3305554;SEROPEDICA;RJ;61;48;"58,8";4;"55,9";"3,5";"56,7";"3,7";"3,621";4;
2014;2001;PEDAGOGIA (LICENCIATURA);575;UNIVERSIDADE FEDERAL DE MINAS GERAIS;3106200;BELO HORIZONTE;MG;320;304;"59,6";"4,1";"58,8";"3,9";59;4;"3,943";4;
2014;2001;PEDAGOGIA (LICENCIATURA);576;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;3136702;JUIZ DE FORA;MG;103;81;"57,1";"3,7";"59,7";4;59;4;"3,939";4;
2014;2001;PEDAGOGIA (LICENCIATURA);577;UNIVERSIDADE FEDERAL DE ALAGOAS;2702405;DELMIRO GOUVEIA;AL;49;49;"54,2";"3,2";"54,9";"3,4";"54,7";"3,4";"3,34";4;
2014;2001;PEDAGOGIA (LICENCIATURA);577;UNIVERSIDADE FEDERAL DE ALAGOAS;2704302;MACEIO;AL;704;548;"43,7";"1,6";"46,6";"2,2";"45,9";"2,2";"2,092";3;
2014;2001;PEDAGOGIA (LICENCIATURA);578;UNIVERSIDADE FEDERAL DA BAHIA;2927408;SALVADOR;BA;93;84;"54,3";"3,3";"57,4";"3,7";"56,7";"3,7";"3,604";4;
2014;2001;PEDAGOGIA (LICENCIATURA);579;UNIVERSIDADE FEDERAL DA PARAÍBA;2501500;BANANEIRAS;PB;41;33;"51,2";"2,8";"49,7";"2,7";"50,1";"2,8";"2,695";3;
2014;2001;PEDAGOGIA (LICENCIATURA);579;UNIVERSIDADE FEDERAL DA PARAÍBA;2507507;JOAO PESSOA;PB;480;391;"51,7";"2,9";"49,1";"2,6";"49,7";"2,7";"2,645";3;
2014;2001;PEDAGOGIA (LICENCIATURA);579;UNIVERSIDADE FEDERAL DA PARAÍBA;2508901;MAMANGUAPE;PB;68;63;"47,7";"2,3";45;2;"45,7";"2,2";"2,079";3;
2014;2001;PEDAGOGIA (LICENCIATURA);580;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2604106;CARUARU;PE;90;83;"57,2";"3,7";"60,8";"4,2";"59,9";"4,2";"4,058";5;
2014;2001;PEDAGOGIA (LICENCIATURA);580;UNIVERSIDADE FEDERAL DE PERNAMBUCO;2611606;RECIFE;PE;170;131;"53,6";"3,2";"58,5";"3,9";"57,3";"3,8";"3,684";4;
